game_id,competition_id,season,round,date,aggregate,competition_type
3210351,DK1,2019,11. Matchday,27/09/19,2:01,domestic_league
3211383,PO1,2019,4. Matchday,31/08/19,0:01,domestic_league
3211432,PO1,2019,7. Matchday,30/09/19,0:01,domestic_league
3211482,PO1,2019,12. Matchday,01/12/19,3:01,domestic_league
3211492,PO1,2019,13. Matchday,07/12/19,1:00,domestic_league
3211493,PO1,2019,13. Matchday,08/12/19,1:01,domestic_league
3212665,PO1,2019,31. Matchday,09/07/20,2:01,domestic_league
3216680,BE1,2019,2. Matchday,02/08/19,6:00,domestic_league
3216739,BE1,2019,4. Matchday,19/08/19,3:01,domestic_league
3216742,BE1,2019,4. Matchday,18/08/19,2:00,domestic_league
3219136,GB1,2019,36. Matchday,15/07/20,1:03,domestic_league
3219186,GB1,2019,27. Matchday,22/02/20,2:01,domestic_league
3219207,GB1,2019,33. Matchday,04/07/20,0:01,domestic_league
3219243,GB1,2019,24. Matchday,22/01/20,0:02,domestic_league
3219365,GB1,2019,11. Matchday,02/11/19,3:00,domestic_league
3229302,IT1,2019,14. Matchday,01/12/19,2:02,domestic_league
3229394,IT1,2019,23. Matchday,09/02/20,1:02,domestic_league
3229412,IT1,2019,25. Matchday,20/06/20,1:01,domestic_league
3239017,UKR1,2019,8. Matchday,20/09/19,2:00,domestic_league
3244625,ELQ,2019,Qualifying Round 2nd leg,29/08/19,3:00,international_cup
3252148,CL,2019,Group B,18/09/19,2:02,international_cup
3252192,CL,2019,Group D,22/10/19,1:00,international_cup
3263180,UKR1,2019,16. Matchday,29/11/19,2:00,domestic_league
3267040,DKP,2019,Round of 16,31/10/19,4:01,domestic_cup
3274393,BE1,2019,16. Matchday,23/11/19,1:02,domestic_league
3280878,RU1,2019,20. Matchday,01/03/20,1:02,domestic_league
3302899,BE1,2019,22. Matchday,17/01/20,2:03,domestic_league
3302937,BE1,2019,26. Matchday,16/02/20,1:03,domestic_league
3302946,BE1,2019,27. Matchday,23/02/20,4:01,domestic_league
3310075,NLP,2019,Quarter-Finals,13/02/20,1:04,domestic_cup
3394932,FR1,2020,33. Matchday,18/04/21,1:01,domestic_league
3412696,EL,2019,Quarter-Finals,11/08/20,0:01,international_cup
3412929,L1,2020,31. Matchday,25/04/21,5:00,domestic_league
3413059,L1,2020,11. Matchday,12/12/20,2:00,domestic_league
3413087,L1,2020,13. Matchday,19/12/20,0:01,domestic_league
3415435,BE1,2020,23. Matchday,31/01/21,3:01,domestic_league
3415448,BE1,2020,24. Matchday,05/02/21,0:03,domestic_league
3415493,BE1,2020,29. Matchday,07/03/21,1:00,domestic_league
3415537,BE1,2020,34. Matchday,18/04/21,1:02,domestic_league
3421769,GB1,2020,10. Matchday,28/11/20,5:00,domestic_league
3421794,GB1,2020,13. Matchday,17/12/20,0:00,domestic_league
3421821,GB1,2020,15. Matchday,27/12/20,2:02,domestic_league
3429867,GB1,2020,38. Matchday,23/05/21,2:04,domestic_league
3429870,GB1,2020,38. Matchday,23/05/21,1:00,domestic_league
3431999,PO1,2020,7. Matchday,07/11/20,0:04,domestic_league
3432025,PO1,2020,5. Matchday,25/10/20,2:01,domestic_league
3432158,PO1,2020,9. Matchday,07/12/20,2:01,domestic_league
3433372,IT1,2020,19. Matchday,23/01/21,4:03,domestic_league
3433442,IT1,2020,26. Matchday,07/03/21,3:03,domestic_league
3433524,IT1,2020,34. Matchday,01/05/21,1:01,domestic_league
3433542,IT1,2020,36. Matchday,12/05/21,2:02,domestic_league
3450553,NL1,2020,2. Matchday,20/09/20,3:00,domestic_league
3451161,ES1,2020,24. Matchday,22/02/21,0:02,domestic_league
3451179,ES1,2020,25. Matchday,28/02/21,2:01,domestic_league
3451430,ES1,2020,33. Matchday,18/04/21,2:00,domestic_league
3457438,DK1,2020,11. Matchday,06/12/20,2:00,domestic_league
3461718,CL,2020,Group E,20/10/20,0:00,international_cup
3485240,DFB,2020,Second Round,22/12/20,2:03,domestic_cup
3517368,FAC,2020,Fifth Round,10/02/21,5:04,domestic_cup
3522860,RU1,2020,23. Matchday,17/03/21,2:00,domestic_league
3580179,DK1,2021,2. Matchday,25/07/21,1:01,domestic_league
3588149,L1,2021,2. Matchday,20/08/21,4:00,domestic_league
3588245,L1,2021,8. Matchday,17/10/21,1:01,domestic_league
3588288,L1,2021,11. Matchday,07/11/21,1:01,domestic_league
3588612,L1,2021,31. Matchday,24/04/22,2:00,domestic_league
3592127,GB1,2021,23. Matchday,23/01/22,1:01,domestic_league
3592298,GB1,2021,20. Matchday,30/12/21,3:01,domestic_league
3597890,NL1,2021,8. Matchday,03/10/21,0:01,domestic_league
3597987,NL1,2021,19. Matchday,15/01/22,0:02,domestic_league
3598105,BE1,2021,4. Matchday,14/08/21,2:00,domestic_league
3598122,BE1,2021,7. Matchday,12/09/21,2:03,domestic_league
3598143,BE1,2021,2. Matchday,01/08/21,1:02,domestic_league
3598184,BE1,2021,9. Matchday,26/09/21,3:00,domestic_league
3598237,BE1,2021,16. Matchday,28/11/21,3:01,domestic_league
3598329,BE1,2021,29. Matchday,27/02/22,2:00,domestic_league
3605300,ES1,2021,8. Matchday,03/10/21,2:01,domestic_league
3607523,ES1,2021,11. Matchday,28/10/21,0:02,domestic_league
3607610,ES1,2021,19. Matchday,02/01/22,2:00,domestic_league
3610323,ES1,2021,23. Matchday,05/02/22,2:00,domestic_league
3612968,TR1,2021,14. Matchday,28/11/21,4:00,domestic_league
3613202,TR1,2021,37. Matchday,15/05/22,3:01,domestic_league
3614618,IT1,2021,10. Matchday,27/10/21,1:02,domestic_league
3614657,IT1,2021,13. Matchday,20/11/21,5:02,domestic_league
3621481,PO1,2021,11. Matchday,06/11/21,1:01,domestic_league
3621488,PO1,2021,13. Matchday,04/12/21,1:01,domestic_league
3621574,PO1,2021,32. Matchday,30/04/22,0:01,domestic_league
3621621,PO1,2021,29. Matchday,09/04/22,2:00,domestic_league
3621629,PO1,2021,32. Matchday,30/04/22,1:00,domestic_league
3621637,PO1,2021,28. Matchday,02/04/22,2:00,domestic_league
3621642,PO1,2021,31. Matchday,23/04/22,2:02,domestic_league
3661866,GR1,2021,4. Matchday,26/09/21,5:01,domestic_league
3714221,CL,2021,last 16 1st leg,15/02/22,1:00,international_cup
3773626,EL,2021,Quarter-Finals 2nd leg,14/04/22,3:01,international_cup
3807372,GRP,2021,Final,21/05/22,1:00,domestic_cup
3828419,DK1,2022,2. Matchday,24/07/22,3:01,domestic_league
3828526,DK1,2022,20. Matchday,03/03/23,2:00,domestic_league
3838014,GB1,2022,9. Matchday,01/10/22,3:03,domestic_league
3838204,GB1,2022,14. Matchday,29/10/22,2:03,domestic_league
3838787,GB1,2022,21. Matchday,21/01/23,2:02,domestic_league
3839391,L1,2022,22. Matchday,25/02/23,2:01,domestic_league
3839779,FR1,2022,2. Matchday,14/08/22,1:01,domestic_league
3840089,FR1,2022,14. Matchday,05/11/22,4:02,domestic_league
3840164,FR1,2022,21. Matchday,01/02/23,0:00,domestic_league
3840183,FR1,2022,23. Matchday,12/02/23,2:00,domestic_league
3840260,FR1,2022,30. Matchday,09/04/23,1:02,domestic_league
3840263,FR1,2022,30. Matchday,07/04/23,2:01,domestic_league
3844770,IT1,2022,4. Matchday,31/08/22,2:00,domestic_league
3844933,IT1,2022,20. Matchday,29/01/23,2:05,domestic_league
3844955,IT1,2022,22. Matchday,12/02/23,2:02,domestic_league
3851170,BE1,2022,13. Matchday,19/10/22,2:00,domestic_league
3851300,BE1,2022,27. Matchday,26/02/23,2:02,domestic_league
3858320,ES1,2022,6. Matchday,18/09/22,1:02,domestic_league
3860199,TR1,2022,2. Matchday,14/08/22,3:03,domestic_league
3860250,TR1,2022,7. Matchday,17/09/22,2:02,domestic_league
3860265,TR1,2022,8. Matchday,02/10/22,1:02,domestic_league
3860293,TR1,2022,15. Matchday,25/12/22,1:01,domestic_league
3860354,TR1,2022,19. Matchday,13/01/23,4:00,domestic_league
3860516,TR1,2022,35. Matchday,21/05/23,1:04,domestic_league
3869142,PO1,2022,13. Matchday,14/11/22,3:01,domestic_league
3869233,PO1,2022,29. Matchday,21/04/23,0:01,domestic_league
3869271,PO1,2022,23. Matchday,05/03/23,2:00,domestic_league
3885858,ES1,2022,4. Matchday,04/09/22,2:01,domestic_league
3886328,ES1,2022,9. Matchday,16/10/22,3:01,domestic_league
3886465,ES1,2022,15. Matchday,30/12/22,1:01,domestic_league
3886569,ES1,2022,24. Matchday,04/03/23,6:01,domestic_league
3889105,GR1,2022,17. Matchday,07/01/23,0:03,domestic_league
3921205,ES1,2022,5. Matchday,11/09/22,2:01,domestic_league
3956718,EL,2022,intermediate stage 2nd leg,23/02/23,0:04,international_cup
4087967,GB1,2023,5. Matchday,16/09/23,1:03,domestic_league
4094599,FR1,2023,3. Matchday,26/08/23,2:00,domestic_league
4095137,GB1,2023,7. Matchday,30/09/23,6:01,domestic_league
4098793,BE1,2023,5. Matchday,27/08/23,2:01,domestic_league
4129461,TR1,2023,5. Matchday,18/09/23,1:03,domestic_league
4150497,GR1,2023,2. Matchday,26/08/23,3:00,domestic_league
2223107,UKR1,2012,19. Matchday,03/03/13,0:02,domestic_league
2223895,FR1,2012,18. Matchday,15/12/12,1:02,domestic_league
2224651,DK1,2012,17. Matchday,16/11/12,0:02,domestic_league
2224671,DK1,2012,32. Matchday,16/05/13,4:00,domestic_league
2224698,DK1,2012,28. Matchday,21/04/13,0:00,domestic_league
2224856,BE1,2012,16. Matchday,18/11/12,1:00,domestic_league
2225499,GB1,2012,7. Matchday,06/10/12,3:02,domestic_league
2225511,GB1,2012,9. Matchday,28/10/12,1:02,domestic_league
2229840,FR1,2012,1. Matchday,11/08/12,1:00,domestic_league
2231444,L1,2012,14. Matchday,28/11/12,1:04,domestic_league
2231619,L1,2012,26. Matchday,17/03/13,1:02,domestic_league
2942747,FR1,2017,20. Matchday,12/01/18,0:02,domestic_league
2942774,FR1,2017,23. Matchday,27/01/18,1:00,domestic_league
2942904,FR1,2017,36. Matchday,06/05/18,2:03,domestic_league
2958628,BE1,2017,22. Matchday,19/01/18,2:00,domestic_league
2978842,CDR,2017,last 16 2nd leg,11/01/18,2:01,domestic_cup
2981995,CL,2017,last 16 1st leg,14/02/18,0:05,international_cup
3047560,FR1,2018,10. Matchday,20/10/18,2:01,domestic_league
3047819,FR1,2018,30. Matchday,31/03/19,0:01,domestic_league
3050199,GB1,2018,4. Matchday,02/09/18,2:03,domestic_league
3050237,GB1,2018,8. Matchday,05/10/18,1:00,domestic_league
3050269,GB1,2018,11. Matchday,03/11/18,0:01,domestic_league
3050453,GB1,2018,29. Matchday,02/03/19,1:01,domestic_league
3050553,GB1,2018,37. Matchday,04/05/19,2:03,domestic_league
3058426,L1,2018,2. Matchday,01/09/18,1:03,domestic_league
3058444,L1,2018,4. Matchday,23/09/18,1:00,domestic_league
3058445,L1,2018,4. Matchday,21/09/18,0:00,domestic_league
3058544,L1,2018,15. Matchday,15/12/18,2:01,domestic_league
3058632,L1,2018,24. Matchday,03/03/19,5:01,domestic_league
3058669,L1,2018,28. Matchday,06/04/19,1:01,domestic_league
3069377,PO1,2018,1. Matchday,12/08/18,4:02,domestic_league
3069493,PO1,2018,11. Matchday,02/12/18,3:02,domestic_league
3069496,PO1,2018,11. Matchday,01/12/18,2:00,domestic_league
3069568,PO1,2018,19. Matchday,29/01/19,1:00,domestic_league
3069728,TR1,2018,3. Matchday,25/08/18,2:02,domestic_league
3069761,TR1,2018,7. Matchday,01/10/18,0:01,domestic_league
3069851,TR1,2018,17. Matchday,22/12/18,0:03,domestic_league
3069874,TR1,2018,19. Matchday,28/01/19,0:02,domestic_league
3069978,TR1,2018,31. Matchday,04/05/19,2:02,domestic_league
3069988,TR1,2018,32. Matchday,13/05/19,2:01,domestic_league
3079457,ES1,2018,12. Matchday,11/11/18,2:02,domestic_league
3080829,ES1,2018,26. Matchday,03/03/19,0:02,domestic_league
3080847,ES1,2018,28. Matchday,16/03/19,2:00,domestic_league
3080889,ES1,2018,32. Matchday,14/04/19,1:01,domestic_league
3081043,IT1,2018,9. Matchday,21/10/18,1:05,domestic_league
3081054,IT1,2018,10. Matchday,27/10/18,1:02,domestic_league
3081180,IT1,2018,15. Matchday,09/12/18,3:03,domestic_league
3081200,IT1,2018,17. Matchday,22/12/18,1:01,domestic_league
3081328,IT1,2018,30. Matchday,03/04/19,2:01,domestic_league
3087318,ELQ,2018,3rd round 2nd leg,16/08/18,1:00,international_cup
3089428,CIT,2018,Third Round,12/08/18,1:00,domestic_cup
3097981,CL,2018,Group B,03/10/18,2:04,international_cup
3098681,EL,2018,group L,20/09/18,0:01,international_cup
3099273,BE1,2018,14. Matchday,04/11/18,0:02,domestic_league
3117066,BE1,2018,16. Matchday,24/11/18,3:00,domestic_league
3133948,RU1,2018,18. Matchday,02/03/19,2:00,domestic_league
3136371,BE1,2018,22. Matchday,18/01/19,2:03,domestic_league
3139994,BE1,2018,26. Matchday,16/02/19,2:01,domestic_league
3141190,NL1,2018,34. Matchday,15/05/19,3:01,domestic_league
3141197,NL1,2018,32. Matchday,24/04/19,0:04,domestic_league
3153214,RU1,2018,20. Matchday,16/03/19,2:00,domestic_league
3158102,SFA,2018,Quarter-Finals,04/03/19,1:01,domestic_cup
3194823,GB1,2019,1. Matchday,10/08/19,3:01,domestic_league
3199400,FR1,2019,5. Matchday,14/09/19,0:00,domestic_league
3199418,FR1,2019,7. Matchday,25/09/19,2:02,domestic_league
3199487,FR1,2019,14. Matchday,24/11/19,0:02,domestic_league
3199558,FR1,2019,21. Matchday,25/01/20,2:01,domestic_league
3203488,L1,2019,7. Matchday,05/10/19,1:01,domestic_league
3208722,ES1,2019,9. Matchday,20/10/19,1:00,domestic_league
3208750,ES1,2019,11. Matchday,30/10/19,1:02,domestic_league
3208770,ES1,2019,13. Matchday,08/11/19,1:01,domestic_league
3209830,GR1,2019,7. Matchday,20/10/19,3:00,domestic_league
3210080,ES1,2019,31. Matchday,24/06/20,0:01,domestic_league
3210341,DK1,2019,10. Matchday,22/09/19,2:01,domestic_league
3210383,DK1,2019,16. Matchday,09/11/19,2:01,domestic_league
3211845,PO1,2019,22. Matchday,23/02/20,3:01,domestic_league
3212609,PO1,2019,25. Matchday,03/06/20,1:00,domestic_league
3212628,PO1,2019,27. Matchday,15/06/20,2:01,domestic_league
3212645,PO1,2019,29. Matchday,29/06/20,2:00,domestic_league
3216113,NL1,2019,10. Matchday,19/10/19,1:02,domestic_league
3216188,NL1,2019,18. Matchday,22/12/19,1:02,domestic_league
3216703,BE1,2019,3. Matchday,11/08/19,2:01,domestic_league
3219240,GB1,2019,24. Matchday,22/01/20,2:01,domestic_league
3219387,GB1,2019,10. Matchday,26/10/19,3:02,domestic_league
3224712,RU1,2019,3. Matchday,28/07/19,2:03,domestic_league
3229460,IT1,2019,30. Matchday,05/07/20,2:00,domestic_league
3244624,ELQ,2019,Qualifying Round 1st leg,22/08/19,1:00,international_cup
3252495,EL,2019,Group F,07/11/19,2:01,international_cup
3255929,POCP,2019,Group D,04/10/19,1:00,domestic_cup
3266611,BE1,2019,12. Matchday,26/10/19,1:00,domestic_league
3274378,BE1,2019,14. Matchday,02/11/19,1:02,domestic_league
3274405,BE1,2019,17. Matchday,01/12/19,0:02,domestic_league
3274423,BE1,2019,19. Matchday,13/12/19,1:02,domestic_league
3291933,CL,2019,last 16 1st leg,19/02/20,0:01,international_cup
3302910,BE1,2019,23. Matchday,25/01/20,0:01,domestic_league
3323332,NLP,2019,Semi-Finals,04/03/20,2:00,domestic_cup
3328545,EL,2019,last 16 2nd leg,06/08/20,1:00,international_cup
3335177,RU1,2019,28. Matchday,11/07/20,2:01,domestic_league
3394615,FR1,2020,6. Matchday,04/10/20,1:00,domestic_league
3412902,L1,2020,2. Matchday,26/09/20,1:01,domestic_league
3412963,L1,2020,5. Matchday,23/10/20,1:01,domestic_league
3413083,L1,2020,13. Matchday,19/12/20,1:02,domestic_league
3413841,BE1,2020,1. Matchday,08/08/20,1:00,domestic_league
3415276,BE1,2020,5. Matchday,13/09/20,3:00,domestic_league
3415331,BE1,2020,11. Matchday,31/10/20,3:00,domestic_league
3415386,BE1,2020,17. Matchday,20/12/20,0:01,domestic_league
3415505,BE1,2020,30. Matchday,10/01/21,1:02,domestic_league
3415539,BE1,2020,34. Matchday,18/04/21,3:00,domestic_league
3426852,TR1,2020,7. Matchday,02/11/20,1:01,domestic_league
3426859,TR1,2020,7. Matchday,01/11/20,1:00,domestic_league
3426910,TR1,2020,13. Matchday,20/12/20,4:00,domestic_league
3426981,TR1,2020,20. Matchday,21/01/21,1:00,domestic_league
3426985,TR1,2020,20. Matchday,20/01/21,1:02,domestic_league
3427073,TR1,2020,29. Matchday,07/03/21,1:03,domestic_league
3427125,TR1,2020,34. Matchday,10/04/21,2:03,domestic_league
3432105,PO1,2020,10. Matchday,20/12/20,2:00,domestic_league
3432126,PO1,2020,26. Matchday,11/04/21,1:01,domestic_league
3432179,PO1,2020,26. Matchday,09/04/21,3:00,domestic_league
3433212,IT1,2020,3. Matchday,04/10/20,1:00,domestic_league
3433334,IT1,2020,15. Matchday,03/01/21,0:01,domestic_league
3440229,GR1,2020,1. Matchday,11/09/20,1:00,domestic_league
3451136,ES1,2020,22. Matchday,07/02/21,4:01,domestic_league
3451480,ES1,2020,38. Matchday,22/05/21,2:01,domestic_league
3457508,DK1,2020,22. Matchday,21/03/21,2:01,domestic_league
3462388,EL,2020,Group G,10/12/20,2:00,international_cup
3487165,GR1,2020,12. Matchday,13/12/20,0:00,domestic_league
3496463,CL,2020,last 16 2nd leg,16/03/21,3:01,international_cup
3497553,SUC,2020,Semi-Finals,13/01/21,3:04,other
3537800,CL,2020,Quarter-Finals 1st leg,07/04/21,0:02,international_cup
3580228,DK1,2021,10. Matchday,26/09/21,1:01,domestic_league
3580286,DK1,2021,17. Matchday,28/11/21,1:01,domestic_league
3588323,L1,2021,13. Matchday,26/11/21,2:01,domestic_league
3588484,L1,2021,23. Matchday,19/02/22,1:01,domestic_league
3588547,L1,2021,27. Matchday,19/03/22,3:02,domestic_league
3588629,L1,2021,32. Matchday,30/04/22,1:01,domestic_league
3588772,FR1,2021,1. Matchday,08/08/21,0:02,domestic_league
3588841,FR1,2021,5. Matchday,12/09/21,1:01,domestic_league
3589145,FR1,2021,12. Matchday,31/10/21,4:00,domestic_league
3589419,FR1,2021,26. Matchday,27/02/22,0:01,domestic_league
3589440,FR1,2021,28. Matchday,13/03/22,1:04,domestic_league
3589569,FR1,2021,35. Matchday,29/04/22,3:03,domestic_league
3591962,GB1,2021,5. Matchday,19/09/21,2:01,domestic_league
3592008,GB1,2021,7. Matchday,03/10/21,2:01,domestic_league
3592253,GB1,2021,19. Matchday,26/12/21,3:00,domestic_league
3597827,NL1,2021,3. Matchday,29/08/21,3:01,domestic_league
3598131,BE1,2021,6. Matchday,27/08/21,2:02,domestic_league
3598264,BE1,2021,19. Matchday,02/03/22,1:00,domestic_league
3598320,BE1,2021,23. Matchday,22/01/22,1:01,domestic_league
3598380,BE1,2021,23. Matchday,22/01/22,0:00,domestic_league
3598386,BE1,2021,25. Matchday,30/01/22,1:02,domestic_league
3598387,BE1,2021,18. Matchday,10/12/21,1:00,domestic_league
3602461,RU1,2021,7. Matchday,12/09/21,2:02,domestic_league
3610329,ES1,2021,23. Matchday,05/02/22,3:01,domestic_league
3610437,ES1,2021,28. Matchday,13/03/22,1:00,domestic_league
3612985,TR1,2021,16. Matchday,12/12/21,4:02,domestic_league
3613012,TR1,2021,18. Matchday,22/12/21,1:03,domestic_league
3613096,TR1,2021,27. Matchday,27/02/22,5:02,domestic_league
3614668,IT1,2021,14. Matchday,27/11/21,2:01,domestic_league
3614789,IT1,2021,27. Matchday,26/02/22,2:03,domestic_league
3621365,PO1,2021,3. Matchday,21/08/21,2:00,domestic_league
3621492,PO1,2021,15. Matchday,19/12/21,1:00,domestic_league
3621498,PO1,2021,15. Matchday,17/12/21,2:02,domestic_league
3621503,PO1,2021,18. Matchday,17/01/22,1:01,domestic_league
3621603,PO1,2021,26. Matchday,13/03/22,4:00,domestic_league
3621613,PO1,2021,31. Matchday,23/04/22,1:00,domestic_league
3660449,EL,2021,Group G,04/11/21,4:00,international_cup
3825466,USC,2022,Final,10/08/22,2:00,other
3828423,DK1,2022,2. Matchday,25/07/22,1:00,domestic_league
3828449,DK1,2022,7. Matchday,26/08/22,2:01,domestic_league
3828483,DK1,2022,12. Matchday,10/10/22,0:00,domestic_league
3837216,NL1,2022,2. Matchday,13/08/22,0:00,domestic_league
3837847,GB1,2022,4. Matchday,27/08/22,1:00,domestic_league
3838233,GB1,2022,15. Matchday,06/11/22,1:02,domestic_league
3838631,GB1,2022,35. Matchday,06/05/23,1:00,domestic_league
3839113,L1,2022,5. Matchday,03/09/22,1:01,domestic_league
3839284,L1,2022,16. Matchday,21/01/23,1:01,domestic_league
3840422,FR1,2022,35. Matchday,14/05/23,1:00,domestic_league
3844748,IT1,2022,2. Matchday,21/08/22,0:00,domestic_league
3844807,IT1,2022,8. Matchday,01/10/22,1:03,domestic_league
3844929,IT1,2022,20. Matchday,28/01/23,2:02,domestic_league
3844984,IT1,2022,25. Matchday,05/03/23,0:00,domestic_league
3845068,IT1,2022,34. Matchday,08/05/23,2:01,domestic_league
3851238,BE1,2022,17. Matchday,13/11/22,2:03,domestic_league
3851265,BE1,2022,8. Matchday,10/09/22,1:04,domestic_league
3852796,NL1,2022,33. Matchday,21/05/23,0:05,domestic_league
3869048,PO1,2022,1. Matchday,06/08/22,2:00,domestic_league
3869055,PO1,2022,2. Matchday,13/08/22,3:00,domestic_league
3869075,PO1,2022,5. Matchday,05/09/22,1:01,domestic_league
3869197,PO1,2022,12. Matchday,06/11/22,0:01,domestic_league
3869224,PO1,2022,21. Matchday,19/02/23,2:00,domestic_league
3869301,PO1,2022,30. Matchday,30/04/23,2:01,domestic_league
3869323,PO1,2022,33. Matchday,21/05/23,2:02,domestic_league
3886298,ES1,2022,5. Matchday,11/09/22,4:01,domestic_league
3886310,ES1,2022,8. Matchday,09/10/22,1:00,domestic_league
3886564,ES1,2022,23. Matchday,25/02/23,1:01,domestic_league
3886573,ES1,2022,24. Matchday,04/03/23,0:02,domestic_league
3886619,ES1,2022,28. Matchday,08/04/23,2:00,domestic_league
3886673,ES1,2022,34. Matchday,14/05/23,1:00,domestic_league
3886706,ES1,2022,37. Matchday,28/05/23,0:00,domestic_league
3889004,GR1,2022,3. Matchday,04/09/22,0:01,domestic_league
3889013,GR1,2022,4. Matchday,12/09/22,1:00,domestic_league
3912572,EL,2022,Group D,15/09/22,1:00,international_cup
3912573,EL,2022,Group D,06/10/22,1:02,international_cup
4087956,GB1,2023,4. Matchday,02/09/23,3:01,domestic_league
4094586,FR1,2023,1. Matchday,13/08/23,3:02,domestic_league
4094632,FR1,2023,7. Matchday,29/09/23,0:01,domestic_league
4113163,ES1,2023,6. Matchday,24/09/23,4:03,domestic_league
4170608,UKRP,2023,Round of 16,27/09/23,2:01,domestic_cup
2222593,RU1,2012,1. Matchday,20/07/12,2:03,domestic_league
2222603,RU1,2012,7. Matchday,01/09/12,1:01,domestic_league
2222681,RU1,2012,12. Matchday,21/10/12,1:02,domestic_league
2222698,RU1,2012,14. Matchday,03/11/12,1:03,domestic_league
2223092,UKR1,2012,17. Matchday,23/11/12,2:00,domestic_league
2223172,UKR1,2012,28. Matchday,12/05/13,1:01,domestic_league
2223195,UKR1,2012,26. Matchday,28/04/13,2:00,domestic_league
2223875,FR1,2012,8. Matchday,07/10/12,1:01,domestic_league
2223944,FR1,2012,13. Matchday,17/11/12,3:00,domestic_league
2224069,FR1,2012,29. Matchday,17/03/13,0:00,domestic_league
2224112,FR1,2012,36. Matchday,11/05/13,0:02,domestic_league
2224769,BE1,2012,12. Matchday,26/10/12,2:01,domestic_league
2224813,BE1,2012,7. Matchday,15/09/12,1:01,domestic_league
2224814,BE1,2012,16. Matchday,17/11/12,2:00,domestic_league
2224825,BE1,2012,17. Matchday,24/11/12,3:01,domestic_league
2224916,BE1,2012,25. Matchday,02/02/13,2:01,domestic_league
2224955,BE1,2012,28. Matchday,23/02/13,0:01,domestic_league
2225465,GB1,2012,4. Matchday,15/09/12,0:00,domestic_league
2225796,GB1,2012,36. Matchday,04/05/13,0:01,domestic_league
2229920,BE1,2012,2. Matchday,04/08/12,0:00,domestic_league
2231662,L1,2012,34. Matchday,18/05/13,2:02,domestic_league
2984210,FAC,2017,Third Round,06/01/18,0:02,domestic_cup
4187154,GRP,2023,Fourth Round,27/09/23,1:03,domestic_cup
3055469,DKP,2018,First Round,08/08/18,0:04,domestic_cup
3055749,ELQ,2018,First Round 2nd leg,19/07/18,4:06,international_cup
3071948,ELQ,2018,Second Round 1st leg,26/07/18,1:00,international_cup
3076989,ELQ,2018,Second Round 2nd leg,01/08/18,1:04,international_cup
3077333,UKRP,2018,Second Round,22/08/18,1:02,domestic_cup
3078840,ELQ,2018,3rd round 2nd leg,16/08/18,1:03,international_cup
3084018,CIT,2018,Second Round,05/08/18,1:03,domestic_cup
3087344,ELQ,2018,3rd round 1st leg,09/08/18,0:02,international_cup
3089425,CIT,2018,Third Round,12/08/18,2:00,domestic_cup
3096317,RUP,2018,Fifth Round,10/10/18,4:01,domestic_cup
3098715,EL,2018,Group E,25/10/18,0:01,international_cup
3098742,EL,2018,Group G,08/11/18,0:00,international_cup
3098772,EL,2018,group I,29/11/18,2:02,international_cup
3098801,EL,2018,Group F,13/12/18,0:00,international_cup
3106430,DKP,2018,Third Round,26/09/18,1:00,domestic_cup
3108866,GRP,2018,Group 8,18/12/18,1:02,domestic_cup
3195524,DFB,2019,First Round,12/08/19,3:05,domestic_cup
3224972,ELQ,2019,3rd round 1st leg,08/08/19,2:02,international_cup
3252229,CL,2019,Group F,27/11/19,1:03,international_cup
3252483,EL,2019,group K,24/10/19,1:02,international_cup
3252542,EL,2019,Group E,12/12/19,2:00,international_cup
3292007,EL,2019,intermediate stage 2nd leg,27/02/20,2:00,international_cup
3294621,CDR,2019,Second Round,11/01/20,0:03,domestic_cup
3294625,CDR,2019,Second Round,11/01/20,2:05,domestic_cup
3305448,FAC,2019,Third Round Replay,23/01/20,2:01,domestic_cup
3307692,CDR,2019,Third Round,22/01/20,1:02,domestic_cup
3322353,FAC,2019,Fifth Round,02/03/20,0:02,domestic_cup
3385558,RUP,2013,First Round,11/07/13,3:00,domestic_cup
3412110,RUP,2020,Third Round,26/08/20,4:01,domestic_cup
3422875,DFB,2020,First Round,13/09/20,4:05,domestic_cup
3423914,DFB,2020,First Round,11/09/20,1:05,domestic_cup
3434857,RUP,2020,Group 1,21/10/20,1:03,domestic_cup
3434868,RUP,2020,Group 5,15/09/20,0:01,domestic_cup
3451648,UKRP,2020,Third Round,30/09/20,3:05,domestic_cup
3461789,CL,2020,Group G,02/12/20,0:03,international_cup
3462278,EL,2020,group L,22/10/20,1:00,international_cup
3462336,EL,2020,group J,26/11/20,0:02,international_cup
3462363,EL,2020,group L,03/12/20,0:00,international_cup
3462376,EL,2020,Group A,10/12/20,3:01,international_cup
3487487,CDR,2020,First Round,17/12/20,0:02,domestic_cup
3487496,CDR,2020,First Round,17/12/20,0:02,domestic_cup
3496474,EL,2020,intermediate stage 1st leg,18/02/21,0:00,international_cup
3515968,KLUB,2020,Semi-Finals,08/02/21,0:02,other
3616780,POCP,2021,First Round,24/07/21,1:04,domestic_cup
3616783,POCP,2021,First Round,25/07/21,4:05,domestic_cup
3639102,UKRP,2022,Second Round,18/08/21,0:05,domestic_cup
3643505,ECLQ,2021,Qualifying Round 2nd leg,26/08/21,1:03,international_cup
3646190,DKP,2021,Second Round,31/08/21,0:13,domestic_cup
3646603,RUP,2021,Group 5,22/09/21,1:00,domestic_cup
